iteration, train_loss, cv_loss, train_accuracy, cv_accuracy
10800,0.261536462605,0.410724781454,0.91700001657,0.86400000453
10850,0.240157484263,0.463528196514,0.921000021696,0.843999993801
10900,0.268228404969,0.438321121037,0.912500029802,0.852999997139
10950,0.257234600186,0.453721116483,0.915000030398,0.854000002146
11000,0.255906163156,0.418845316768,0.909500020742,0.855499979854
11050,0.232984634489,0.447726032138,0.925500032306,0.847999984026
11100,0.219664802402,0.469873383641,0.927000024915,0.851499998569
11150,0.255427997559,0.44564717263,0.914500027895,0.858499994874
11200,0.226425269246,0.449223676324,0.926500025392,0.844499996305
11250,0.230424147844,0.43990740478,0.925000032783,0.846000000834
11300,0.228711705655,0.458589577675,0.920000037551,0.848499983549
11350,0.217774557322,0.432829834521,0.926500019431,0.858499985933
11400,0.20685672015,0.446476115286,0.936500027776,0.850499990582
11450,0.230296523869,0.426719625294,0.923500028253,0.852999994159
11500,0.234875268489,0.406101694703,0.922500026226,0.861500003934
11550,0.222105682269,0.408175640553,0.930000028014,0.865000009537
11600,0.187862383947,0.443711075187,0.938500025868,0.860499981046
11650,0.20829086937,0.470236117393,0.93550003171,0.848999989033
11700,0.196837841347,0.4744721964,0.936000040174,0.84549998343
11750,0.206699243188,0.459902440012,0.933000022173,0.855499997735
11800,0.212986314297,0.448959288001,0.930000036955,0.844499984384
11850,0.191605086252,0.440212516487,0.938000032306,0.850499993563
11900,0.188058217615,0.441628298908,0.936000043154,0.856999999285
11950,0.206741397083,0.474031658471,0.942000025511,0.841999986768
12000,0.203439998254,0.422531370074,0.935000026226,0.868500000238
12050,0.206952837855,0.44971106723,0.937500047684,0.852999988198
12100,0.177016559988,0.485330419242,0.940500026941,0.845999994874
12150,0.17907143943,0.457821629196,0.947500023246,0.847499990463
12200,0.165508978441,0.407243275642,0.950500032306,0.859499979019
12250,0.173234568164,0.417750488967,0.94650003016,0.856000009179
12300,0.200142010674,0.424450972676,0.935000026226,0.84999999404
12350,0.158160976693,0.463873517513,0.952500027418,0.846999996901
12400,0.172546478733,0.464626067877,0.946500039101,0.846500006318
12450,0.170023046434,0.391177219898,0.94650002718,0.86550000906
12500,0.190190648288,0.473851263523,0.936500036716,0.838499984145
12550,0.174055228755,0.461993619055,0.942500033975,0.853499990702
12600,0.152939641848,0.443112932146,0.955000030994,0.856999987364
12650,0.170248220488,0.466670948267,0.943500027061,0.849499988556
12700,0.149245305732,0.448991620541,0.954000028968,0.853499987721
12750,0.149625971541,0.448727400601,0.9560000211,0.86400000155
12800,0.147024541348,0.467584809661,0.950000026822,0.855499979854
12850,0.163671967015,0.470485837758,0.946000027657,0.856500002742
12900,0.147586403787,0.471698339283,0.951500016451,0.854500001669
12950,0.150068505481,0.453519099206,0.957000029087,0.85649998486
13000,0.150963104144,0.497271287441,0.950000029802,0.841999992728
13050,0.154242547788,0.548717588186,0.950500020385,0.840499985218
13100,0.150025336817,0.474964937568,0.950500029325,0.836999973655
13150,0.14105822742,0.543568107486,0.952000021935,0.824999985099
13200,0.138235839456,0.479124768078,0.961000031233,0.847499987483
13250,0.145399349369,0.445611126721,0.957000029087,0.855999979377
13300,0.154092173278,0.461502638459,0.949000039697,0.846499985456
13350,0.158122934401,0.554764051735,0.949000033736,0.831999987364
13400,0.124033983797,0.524893382192,0.963000020385,0.836999979615
13450,0.137087029964,0.480906617641,0.958500018716,0.849499991536
13500,0.145255580917,0.478919232637,0.952000030875,0.853499993682
13550,0.151606588066,0.482870852947,0.947500044107,0.84849998951
13600,0.168743613362,0.524354204535,0.943500027061,0.839999979734
13650,0.150681783259,0.521448957175,0.948500034213,0.839999988675
13700,0.146109341271,0.477705417573,0.955500027537,0.852500003576
13750,0.151820620894,0.536295120418,0.955000030994,0.83449998796
13800,0.130221635848,0.497815005481,0.95900003016,0.84699999094
13850,0.134491674975,0.512108713388,0.954000034928,0.850499993563
13900,0.163027605042,0.492403447628,0.944000035524,0.849499985576
13950,0.128226700798,0.491375470161,0.962000030279,0.849499979615
14000,0.13129603751,0.456981655955,0.956500032544,0.848999980092
14050,0.134604169801,0.54005997926,0.956000027061,0.842000007629
14100,0.13299471736,0.480895754695,0.958000022173,0.839499986172
14150,0.160222185776,0.564200726151,0.945500031114,0.825499996543
14200,0.119477072731,0.468183809519,0.964500021935,0.858500000834
14250,0.135811442509,0.515387705714,0.960500025749,0.839999985695
14300,0.130664074421,0.521513719112,0.958000031114,0.84050000608
14350,0.151495969296,0.533330464363,0.951000022888,0.844999995828
14400,0.158688598871,0.486266138405,0.946500015259,0.847499990463
14450,0.123838267475,0.54271774888,0.95900003314,0.842499986291
14500,0.13644824326,0.532790416479,0.953000026941,0.842999979854
14550,0.130500857532,0.533931408823,0.964000016451,0.841999986768
14600,0.145124486834,0.519685834646,0.950000023842,0.842499992251
14650,0.136516074091,0.534448057413,0.95900002718,0.839999997616
14700,0.136085757427,0.507455009222,0.955000025034,0.842499992251
14750,0.139226150885,0.484872303903,0.956000012159,0.850999993086
14800,0.152950615436,0.483742265403,0.94650002718,0.850499996543
14850,0.135041406006,0.510683232546,0.956000027061,0.838499999046
14900,0.148730779812,0.521047151089,0.954000023007,0.846999999881
14950,0.14071302861,0.507805323601,0.957500034571,0.841499972343
15000,0.114990327694,0.574554237723,0.964000022411,0.827499988675
15050,0.134381336346,0.53888259232,0.962500026822,0.841499999166
15100,0.137251043133,0.519233559072,0.955500024557,0.838999992609
15150,0.132454550266,0.539800067246,0.959500023723,0.837999990582
15200,0.130893637612,0.524360053241,0.960000020266,0.852000007033
15250,0.134500622377,0.59256888777,0.95750002563,0.828999972343
15300,0.133321706206,0.586919696629,0.953000018001,0.836999979615
15350,0.127901262045,0.569548173249,0.958000025153,0.829499992728
15400,0.142359832674,0.547232964635,0.958000028133,0.83449999094
15450,0.122182996199,0.556554159522,0.959000024199,0.837499988079
15500,0.149848214537,0.556222906709,0.950500023365,0.834999996424
15550,0.122757540829,0.496888685226,0.959500017762,0.85150000453
15600,0.149345114082,0.542390185595,0.94800003171,0.837999984622
15650,0.141190438718,0.492974740267,0.956000027061,0.840999993682
15700,0.135954264924,0.478150318563,0.95600002408,0.853999999166
15750,0.134124045447,0.475109407306,0.95750002563,0.851499995589
15800,0.123367066309,0.544774791598,0.958000028133,0.840999984741
15850,0.14219768215,0.551255920529,0.951000022888,0.834999996424
15900,0.107800158858,0.541329242289,0.961500006914,0.836499971151
15950,0.166375373304,0.519451290369,0.941500031948,0.854000002146
16000,0.111106436327,0.494931589067,0.963500028849,0.84249997735
16050,0.148158441484,0.443690098822,0.948500019312,0.865499985218
16100,0.152656368539,0.469578585029,0.943000027537,0.853500020504
16150,0.130558698997,0.516933201253,0.959500020742,0.840999993682
16200,0.135431716405,0.519651642442,0.954000037909,0.840499994159
16250,0.133456127532,0.56998090744,0.95750002861,0.82849996984
16300,0.117466273531,0.545380945504,0.963000023365,0.841499987245
16350,0.12082160227,0.549473170936,0.961000019312,0.840999984741
16400,0.123814619333,0.551957577467,0.952000027895,0.838499984145
16450,0.12623734735,0.565670950711,0.955500027537,0.837499985099
16500,0.143212095648,0.549046012759,0.952500012517,0.830499982834
16550,0.107925534248,0.50631364584,0.96850001812,0.849999991059
16600,0.131388808042,0.473870170861,0.958500024676,0.855999994278
16650,0.128760972433,0.549104502797,0.955500027537,0.840499997139
16700,0.129860974476,0.530766680837,0.957000026107,0.833499982953
16750,0.118607998639,0.544074118137,0.957000026107,0.849499994516
16800,0.127077438682,0.583350411803,0.958000022173,0.837999987602
16850,0.162709737197,0.487991829216,0.948500037193,0.84849999547
16900,0.138289539143,0.534232915938,0.953500014544,0.844499996305
16950,0.130717459694,0.522201165557,0.956000027061,0.844000008702
17000,0.133026632853,0.552936702967,0.95750002563,0.84399998486
17050,0.138118006289,0.545010234416,0.950000029802,0.833499974012
17100,0.119999423251,0.526310959458,0.961000016332,0.848499971628
17150,0.133321437985,0.529479731619,0.960500025749,0.846499982476
17200,0.117441720143,0.497539179027,0.960000020266,0.844999980927
17250,0.130065938644,0.588328680396,0.960000029206,0.825999993086
17300,0.145286490396,0.545808906853,0.953500026464,0.842499992251
17350,0.143439278752,0.598260070384,0.953000020981,0.827999985218
17400,0.108614433184,0.511989143491,0.965000021458,0.855999994278
17450,0.114796234109,0.506591069698,0.963500025868,0.84699999094
17500,0.138053246588,0.510672707856,0.951000031829,0.84999999702
17550,0.130905127339,0.526278550923,0.953500023484,0.841499996185
17600,0.128197105229,0.564909274876,0.951500025392,0.840000012517
17650,0.128675161488,0.507282070816,0.960000023246,0.836499997973
17700,0.127612832934,0.58502343744,0.957000014186,0.825999987125
17750,0.12807231769,0.546690775454,0.960500028729,0.842499995232
17800,0.127850373276,0.497724168003,0.95900002718,0.850499990582
17850,0.124672200158,0.563671220839,0.958500030637,0.82199999392
17900,0.10706106443,0.549835942686,0.968000018597,0.825499990582
17950,0.095830129832,0.546882919967,0.97000002563,0.835999986529
18000,0.111663536355,0.533263532817,0.967000007629,0.845999985933
18050,0.103630146943,0.556860863417,0.97000002265,0.847499999404
18100,0.118863307312,0.543545001745,0.962000030279,0.843999999762
18150,0.119667163305,0.568515044451,0.961000016332,0.837999984622
18200,0.135092893615,0.592866978794,0.951500034332,0.832999977469
18250,0.137634981796,0.56000816226,0.951500028372,0.836999991536
18300,0.117929617874,0.569363321364,0.963500031829,0.834999975562
